Hit@1,Hit@5,Hit@10,Hit@20,MRR,Recall@1,Recall@5,Recall@10,Recall@20,DR@20,Diversity_Count,latency,method,query_id,gt_count,seed,query_complexity
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.3,0.3,0.3,3,0.015032529830932617,Swarm ReRank,q_9,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.4,0.4,4,0.015003442764282227,Swarm ReRank,q_11,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.5,0.5,5,0.014535188674926758,Swarm ReRank,q_12,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.4,0.8,0.8,8,0.014002084732055664,Swarm ReRank,q_13,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.2,0.7,0.7,7,0.012009143829345703,Swarm ReRank,q_14,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.3,0.8,0.8,8,0.013511180877685547,Swarm ReRank,q_15,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.4,0.7,0.7,7,0.014000177383422852,Swarm ReRank,q_16,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.2,0.3,0.5,0.5,5,0.015509843826293945,Swarm ReRank,q_17,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3,0.3,0.8,0.8,8,0.013000726699829102,Swarm ReRank,q_18,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.2,0.4,0.4,4,0.012001276016235352,Swarm ReRank,q_19,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.8,0.8,8,0.011982202529907227,Swarm ReRank,q_20,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.6,1.0,1.0,10,0.014000177383422852,Swarm ReRank,q_21,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.3,0.6,0.6,6,0.01500844955444336,Swarm ReRank,q_22,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.5,0.9,0.9,9,0.013534784317016602,Swarm ReRank,q_23,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.5,0.5,5,0.013007164001464844,Swarm ReRank,q_24,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.4,0.4,4,0.014032602310180664,Swarm ReRank,q_25,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.25,0.5,1.0,1.0,4,0.014512062072753906,Swarm ReRank,q_26,4,88,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.4,0.4,4,0.015000343322753906,Swarm ReRank,q_27,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.2,0.6,0.6,6,0.015001535415649414,Swarm ReRank,q_28,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.7,0.7,7,0.015512466430664062,Swarm ReRank,q_29,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.4,0.8,0.8,8,0.014520406723022461,Swarm ReRank,q_30,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.2,0.2,0.2,2,0.08003616333007812,GraphFlow,q_0,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2,2,0.06953215599060059,GraphFlow,q_1,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.125,0.125,1,0.07904767990112305,GraphFlow,q_2,8,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.3,0.3,3,0.06551218032836914,GraphFlow,q_3,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.07153797149658203,GraphFlow,q_4,6,123,Medium (4-6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.2,0.3,0.3,3,0.06101846694946289,GraphFlow,q_5,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06351017951965332,GraphFlow,q_6,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0835261344909668,GraphFlow,q_7,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0845327377319336,GraphFlow,q_8,2,123,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.06700587272644043,GraphFlow,q_9,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,3,0.06703782081604004,GraphFlow,q_10,6,123,Medium (4-6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.25,0.25,0.25,1,0.08202505111694336,GraphFlow,q_11,4,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.0685112476348877,GraphFlow,q_12,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.07154560089111328,GraphFlow,q_13,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.3,0.4,0.4,4,0.06601381301879883,GraphFlow,q_14,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06902217864990234,GraphFlow,q_15,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0785369873046875,GraphFlow,q_16,2,123,Simple (<=3 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06351542472839355,GraphFlow,q_17,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.07151937484741211,GraphFlow,q_18,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09356045722961426,GraphFlow,q_19,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2,2,0.0895226001739502,GraphFlow,q_20,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2,2,0.10059499740600586,GraphFlow,q_21,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.3,0.3,3,0.07400870323181152,GraphFlow,q_22,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.06407594680786133,GraphFlow,q_23,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0913228988647461,GraphFlow,q_24,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.2,0.2,0.2,2,0.09654569625854492,GraphFlow,q_25,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09271764755249023,GraphFlow,q_26,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.2,0.2,0.2,2,0.09972786903381348,GraphFlow,q_27,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.10454583168029785,GraphFlow,q_28,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06851887702941895,GraphFlow,q_29,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.2,0.7,0.7,7,0.009511232376098633,Semantic RAG,q_0,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.3,0.7,0.7,7,0.009515047073364258,Semantic RAG,q_1,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01051783561706543,Semantic RAG,q_2,8,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.2,0.2,2,0.010004281997680664,Semantic RAG,q_3,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.007993936538696289,Semantic RAG,q_4,6,123,Medium (4-6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.1,0.1,1,0.009000062942504883,Semantic RAG,q_5,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.2,0.2,2,0.009002685546875,Semantic RAG,q_6,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2,2,0.010549545288085938,Semantic RAG,q_7,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007999897003173828,Semantic RAG,q_8,2,123,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.2,0.4,0.4,4,0.008509635925292969,Semantic RAG,q_9,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.007002353668212891,Semantic RAG,q_10,6,123,Medium (4-6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.25,0.5,0.75,0.75,3,0.00899815559387207,Semantic RAG,q_11,4,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.5,0.5,5,0.008000850677490234,Semantic RAG,q_12,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.4,0.5,0.5,5,0.009001731872558594,Semantic RAG,q_13,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.1,0.1,1,0.01300668716430664,Semantic RAG,q_14,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.1,0.1,0.1,1,0.009994268417358398,Semantic RAG,q_15,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010999917984008789,Semantic RAG,q_16,2,123,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2,2,0.011024713516235352,Semantic RAG,q_17,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.1,0.3,0.3,3,0.011992454528808594,Semantic RAG,q_18,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2,2,0.01202702522277832,Semantic RAG,q_19,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.3,0.5,0.5,5,0.011008739471435547,Semantic RAG,q_20,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.2,0.2,2,0.0125274658203125,Semantic RAG,q_21,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.2,0.4,0.4,4,0.009513616561889648,Semantic RAG,q_22,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.2,0.4,0.4,4,0.010001182556152344,Semantic RAG,q_23,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.1,0.2,0.2,2,0.009000778198242188,Semantic RAG,q_24,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.3,0.4,0.4,4,0.010007858276367188,Semantic RAG,q_25,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3,0.3,0.6,0.6,6,0.008001327514648438,Semantic RAG,q_26,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.3,0.4,0.4,4,0.008550405502319336,Semantic RAG,q_27,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.1,0.1,0.1,1,0.007998466491699219,Semantic RAG,q_28,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.2,0.2,2,0.008514642715454102,Semantic RAG,q_29,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.4,0.4,4,0.01799917221069336,Enhanced_SwarmRAG,q_0,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.1,0.2,0.2,2,0.018001556396484375,Enhanced_SwarmRAG,q_1,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.125,0.125,0.25,0.25,2,0.01899886131286621,Enhanced_SwarmRAG,q_2,8,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.5,0.5,5,0.020000696182250977,Enhanced_SwarmRAG,q_3,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.019515514373779297,Enhanced_SwarmRAG,q_4,6,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.4,0.4,4,0.017528533935546875,Enhanced_SwarmRAG,q_5,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.2,0.2,2,0.01651740074157715,Enhanced_SwarmRAG,q_6,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.018532514572143555,Enhanced_SwarmRAG,q_7,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.5,0.5,1,0.016986608505249023,Enhanced_SwarmRAG,q_8,2,123,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.3,0.3,3,0.017520427703857422,Enhanced_SwarmRAG,q_9,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.01858043670654297,Enhanced_SwarmRAG,q_10,6,123,Medium (4-6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.25,0.25,0.5,0.5,2,0.018505334854125977,Enhanced_SwarmRAG,q_11,4,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.4,0.4,0.4,4,0.023000478744506836,Enhanced_SwarmRAG,q_12,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.2,0.2,2,0.016998767852783203,Enhanced_SwarmRAG,q_13,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.3,0.3,0.3,3,0.018008947372436523,Enhanced_SwarmRAG,q_14,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.3,0.3,3,0.015503644943237305,Enhanced_SwarmRAG,q_15,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.5,0.5,0.5,1,0.01851058006286621,Enhanced_SwarmRAG,q_16,2,123,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.4,0.4,4,0.01552438735961914,Enhanced_SwarmRAG,q_17,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.5,0.5,5,0.019507884979248047,Enhanced_SwarmRAG,q_18,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.016000986099243164,Enhanced_SwarmRAG,q_19,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.3,0.3,3,0.016518354415893555,Enhanced_SwarmRAG,q_20,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.015510320663452148,Enhanced_SwarmRAG,q_21,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.3,0.3,3,0.015004396438598633,Enhanced_SwarmRAG,q_22,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.4,0.4,4,0.0149993896484375,Enhanced_SwarmRAG,q_23,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.015001296997070312,Enhanced_SwarmRAG,q_24,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.4,0.4,4,0.016000986099243164,Enhanced_SwarmRAG,q_25,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.2,0.4,0.4,4,0.015999317169189453,Enhanced_SwarmRAG,q_26,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.3,0.3,3,0.01400136947631836,Enhanced_SwarmRAG,q_27,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.1,0.1,1,0.014511346817016602,Enhanced_SwarmRAG,q_28,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.1,0.1,1,0.015021324157714844,Enhanced_SwarmRAG,q_29,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.4,0.4,4,0.020513534545898438,Leaping Semantic RAG,q_0,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.2,0.2,2,0.01900196075439453,Leaping Semantic RAG,q_1,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.125,0.125,0.125,0.125,1,0.017508268356323242,Leaping Semantic RAG,q_2,8,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.4,0.4,4,0.015515565872192383,Leaping Semantic RAG,q_3,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,2,0.015999794006347656,Leaping Semantic RAG,q_4,6,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.3,0.3,3,0.020000457763671875,Leaping Semantic RAG,q_5,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.3,0.3,3,0.016999483108520508,Leaping Semantic RAG,q_6,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.018996000289916992,Leaping Semantic RAG,q_7,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.5,0.5,1,0.018010616302490234,Leaping Semantic RAG,q_8,2,123,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.015537500381469727,Leaping Semantic RAG,q_9,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,3,0.02002692222595215,Leaping Semantic RAG,q_10,6,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.5,2,0.016505718231201172,Leaping Semantic RAG,q_11,4,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.4,0.6,0.6,6,0.015999794006347656,Leaping Semantic RAG,q_12,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.3,0.3,3,0.01700592041015625,Leaping Semantic RAG,q_13,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.3,0.3,3,0.016515731811523438,Leaping Semantic RAG,q_14,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.015505075454711914,Leaping Semantic RAG,q_15,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.018000125885009766,Leaping Semantic RAG,q_16,2,123,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.4,0.4,4,0.016000747680664062,Leaping Semantic RAG,q_17,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,2,0.018001556396484375,Leaping Semantic RAG,q_18,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.4,0.4,4,0.015998363494873047,Leaping Semantic RAG,q_19,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.1,0.2,0.2,2,0.01703166961669922,Leaping Semantic RAG,q_20,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.1,0.1,1,0.018509387969970703,Leaping Semantic RAG,q_21,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.6,0.6,6,0.018025636672973633,Leaping Semantic RAG,q_22,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.3,0.3,3,0.01651453971862793,Leaping Semantic RAG,q_23,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.1,0.1,1,0.016996383666992188,Leaping Semantic RAG,q_24,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.01600360870361328,Leaping Semantic RAG,q_25,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.3,0.3,3,0.01850605010986328,Leaping Semantic RAG,q_26,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.4,0.4,4,0.01951003074645996,Leaping Semantic RAG,q_27,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1,0.3,0.3,3,0.016019821166992188,Leaping Semantic RAG,q_28,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.4,0.4,4,0.0189816951751709,Leaping Semantic RAG,q_29,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.5,0.5,5,0.016999483108520508,Router Semantic RAG,q_0,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.4,0.4,4,0.016004323959350586,Router Semantic RAG,q_1,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.25,0.5,0.5,4,0.014513254165649414,Router Semantic RAG,q_2,8,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.4,0.6,0.6,6,0.01550912857055664,Router Semantic RAG,q_3,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.01601576805114746,Router Semantic RAG,q_4,6,123,Medium (4-6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.3,0.4,0.4,4,0.016999006271362305,Router Semantic RAG,q_5,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.1,0.2,0.2,2,0.019004106521606445,Router Semantic RAG,q_6,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.2,0.2,2,0.016501665115356445,Router Semantic RAG,q_7,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.5,0.5,1,0.018537521362304688,Router Semantic RAG,q_8,2,123,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.6,0.6,6,0.020001649856567383,Router Semantic RAG,q_9,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.016000032424926758,Router Semantic RAG,q_10,6,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.5,0.5,2,0.013998270034790039,Router Semantic RAG,q_11,4,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.4,0.4,4,0.015000343322753906,Router Semantic RAG,q_12,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.3,0.3,3,0.01601123809814453,Router Semantic RAG,q_13,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.4,0.5,0.5,5,0.01599407196044922,Router Semantic RAG,q_14,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.2,0.2,2,0.0195162296295166,Router Semantic RAG,q_15,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.5,0.5,0.5,1,0.016509532928466797,Router Semantic RAG,q_16,2,123,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.3,0.3,3,0.014998197555541992,Router Semantic RAG,q_17,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.5,0.5,5,0.014002084732055664,Router Semantic RAG,q_18,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2,2,0.015510797500610352,Router Semantic RAG,q_19,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.3,0.3,3,0.019509077072143555,Router Semantic RAG,q_20,10,123,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.016999006271362305,Router Semantic RAG,q_21,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.4,0.4,4,0.01599740982055664,Router Semantic RAG,q_22,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.5,0.5,5,0.018001794815063477,Router Semantic RAG,q_23,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1,0.3,0.3,3,0.016002893447875977,Router Semantic RAG,q_24,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.4,0.4,4,0.018008708953857422,Router Semantic RAG,q_25,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.2,0.4,0.4,4,0.017517566680908203,Router Semantic RAG,q_26,10,123,Complex (>6 GT)
